-0.7647058823529349, 22.625169253071082
-0.9176470588235262, 50.00110381399526
0, 39.06939937054617
2.141176470588235, 33.93221771895328
3.2117647058823593, 29.99444402719621
7.035294117647069, 24.709112279856054
14.070588235294125, 17.36984401348871
20.952941176470596, 14.059153856835179
21.411764705882355, 66.28703161826448
28.44705882352943, 35.77432338979948
35.176470588235304, 26.05051578696823
42.21176470588237, 23.853440064314203
42.36470588235295, 61.7755081561403
49.400000000000006, 37.71643293692247
56.435294117647075, 31.622776601683793
63.31764705882355, 23.853440064314203
63.47058823529413, 76.32258324027649
70.04705882352943, 45.78405827854416
77.23529411764707, 32.757150983047296
91.00000000000001, 19.999558484148935
